source id,x,y,RA coordinates in the ref frame,DEC coordinates in the ref frame,final total mag in WFC3/F275W,final photometric error in WFC3/F275W,final total mag in WFC3/F336W,final photometric error in WFC3/F336W,final total mag in WFC3/F438W,final photometric error in WFC3/F438W,final total mag in WFC3/F555W,final photometric error in WFC3/F555W,final total mag in WFC3/F814W,final photometric error in WFC3/F814W,CI=mag(1px)-mag(3px) measured in the F555W. This catalogue contains only sources with CI>=1.35.,best age in yr,max age in yr (within 68 %% confidence level),min age in yr (within 68 %% confidence level),best mass in solar masses,max mass in solar masses (within 68 %% confidence level),min mass in solar masses (within 68 %% confidence level),best E(B-V),max E(B-V) (within 68 %% confidence level),min E(B-V) (within 68 %% confidence level),chi2 fit residual in F275W,chi2 fit residual in F336W,chi2 fit residual in F438W,chi2 fit residual in F555W,chi2 fit residual in F814W,reduced chi2,Q probability,Number of filter,class(mode),Final class(mean),a,b
1,3602.920,4872.369,186.58371,48.49029,24.803,0.617,23.686,0.250,23.765,0.194,23.297,0.193,22.969,0.158,1.66,9.000e+08,1.000e+09,4.000e+08,5.125e+03,6.084e+03,2.457e+03,0.0,0.05,0.0,-0.27415,0.38285,0.23425,0.10175,-0.18315,1.64928,0.17566,5,1.0,1.333,1
2,4687.445,5470.283,186.56570,48.49687,23.854,0.236,23.573,0.200,23.958,0.195,23.341,0.196,22.426,0.158,1.79,3.000e+08,4.000e+08,6.000e+06,2.702e+03,4.952e+03,6.801e+02,0.05,0.76,0.0,-0.04177,0.12623,-0.06267,-0.02177,0.01333,0.17221,0.91522,5,2.0,2.333,1
3,3964.129,6841.441,186.57771,48.51196,24.654,0.494,25.442,1.060,24.787,0.314,22.390,0.192,20.675,0.155,1.68,1.000e+07,1.400e+10,7.000e+06,2.664e+04,1.058e+06,1.591e+04,1.46,1.5,0.67,1.40277,200.0,-0.19523,0.09717,-0.01403,1.62371,0.19717,4,0.0,0.0,0
4,4211.153,6562.645,186.57361,48.50889,24.345,0.291,23.775,0.259,23.992,0.187,21.731,0.191,20.293,0.155,1.79,1.000e+07,3.000e+07,3.000e+06,2.737e+04,9.736e+04,1.788e+04,1.27,1.5,1.14,0.52102,0.08022,-0.21818,0.19852,0.00512,1.56144,0.19643,5,4.0,4.0,0
5,3721.390,6517.000,186.58176,48.50839,23.174,0.119,23.245,0.124,23.820,0.173,21.779,0.191,20.427,0.155,1.63,1.000e+07,1.100e+07,1.000e+07,8.975e+03,1.329e+04,5.381e+03,0.89,0.99,0.77,0.55316,-0.11044,-0.41834,0.29026,0.40646,9.80275,0.0,5,4.0,4.0,0
6,2779.000,6397.998,186.59740,48.50708,23.580,0.236,24.434,0.449,24.863,0.276,23.993,0.199,22.967,0.158,1.36,1.000e+07,4.000e+07,9.000e+06,5.652e+02,1.947e+03,3.587e+02,0.48,0.69,0.26,0.57825,-0.38615,-0.17385,-0.09845,0.12845,1.99924,0.11172,5,0.0,0.0,0
7,3770.000,6352.783,186.58093,48.50658,23.042,0.110,22.959,0.123,23.955,0.181,22.986,0.194,22.154,0.159,1.79,1.000e+07,2.000e+07,9.000e+06,1.094e+03,3.376e+03,7.918e+02,0.42,0.57,0.36,0.01983,0.06583,-0.23437,0.01743,0.11523,0.95695,0.41197,5,0.0,0.0,0
8,3752.581,6341.973,186.58122,48.50646,22.498,0.108,22.098,0.085,23.373,0.175,22.382,0.193,21.621,0.156,1.79,1.500e+07,1.500e+07,5.000e+06,4.824e+03,5.958e+03,1.934e+03,0.51,0.67,0.45,-0.06605,0.19515,-0.32595,-0.00395,0.06425,3.23074,0.02137,5,4.0,4.0,0
9,5149.790,6144.000,186.55801,48.50428,23.625,0.211,23.619,0.184,24.244,0.191,23.654,0.197,22.813,0.159,1.81,2.000e+07,6.000e+07,8.000e+06,1.354e+03,2.186e+03,4.089e+02,0.43,0.61,0.21,0.04813,-0.03037,0.01573,-0.06757,0.03763,0.08794,0.96668,5,0.0,0.0,0
10,4347.443,6088.816,186.57135,48.50368,23.638,0.221,23.416,0.187,24.349,0.273,22.558,0.198,21.608,0.160,1.79,1.000e+07,2.000e+07,3.000e+06,3.333e+03,1.116e+04,2.295e+03,0.75,1.07,0.65,0.29117,0.08147,-0.45643,0.18757,0.04967,2.2264,0.08286,5,0.0,0.0,0
11,3407.000,6008.000,186.58698,48.50279,25.137,0.792,26.196,2.199,24.447,0.228,21.684,0.191,20.361,0.155,1.71,2.000e+06,1.400e+10,1.000e+06,2.749e+04,1.471e+06,2.177e+04,1.5,1.5,0.67,0.172,200.0,-0.1403,-0.1486,0.2875,1.91113,0.14791,4,0.0,0.0,0
12,2403.413,5963.813,186.60364,48.50230,99.999,99.999,23.328,0.178,24.123,0.191,23.461,0.192,23.257,0.159,1.97,5.000e+06,1.000e+08,4.000e+06,6.051e+02,1.485e+03,2.111e+02,0.52,0.62,0.02,200.0,-0.04026,0.06644,0.00194,-0.00926,0.08523,0.9183,4,0.0,0.0,0
13,2223.530,5838.805,186.60663,48.50092,23.884,0.244,22.633,0.072,24.088,0.217,23.299,0.192,22.493,0.158,2.05,5.000e+06,5.000e+06,5.000e+06,1.301e+03,1.642e+03,1.055e+03,0.63,0.69,0.58,-0.61645,0.38455,-0.26795,-0.34575,0.12455,12.93522,0.0,5,0.0,0.0,0
14,4047.000,5710.939,186.57634,48.49952,27.319,5.387,99.999,99.999,25.513,0.514,22.730,0.192,21.468,0.155,1.30,4.000e+06,1.400e+10,1.000e+06,1.099e+04,4.590e+05,7.995e+03,1.5,1.5,0.53,200.0,200.0,-0.4464,-0.0418,0.1241,1.77553,0.1827,3,0.0,0.0,0
15,5801.000,5643.197,186.54721,48.49877,66.666,66.666,66.666,66.666,66.666,66.666,23.806,0.195,23.292,0.159,1.69,2.000e+08,1.400e+10,1.000e+06,2.000e+02,1.996e+04,1.585e+02,200.0,1.5,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200,0.0,0.0,0
16,6054.037,4858.500,186.54301,48.49013,66.666,66.666,66.666,66.666,66.666,66.666,16.233,0.196,15.618,0.161,1.96,2.000e+08,1.400e+10,1.000e+06,2.000e+02,2.775e+07,1.880e+05,200.0,1.5,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200,0.0,0.0,0
17,4460.711,5509.000,186.56947,48.49730,26.589,2.505,24.786,0.572,26.308,0.970,23.422,0.193,22.485,0.156,1.40,3.000e+06,5.000e+06,1.000e+06,3.949e+03,6.651e+03,2.356e+03,1.42,1.5,1.19,200.0,0.75755,-0.46375,-0.01915,0.01595,0.64248,0.52599,4,0.0,0.0,0
18,1855.000,5508.000,186.61275,48.49728,25.959,1.599,24.390,0.400,24.528,0.231,23.467,0.196,22.301,0.160,1.67,3.000e+07,1.400e+10,6.000e+06,3.674e+03,5.052e+04,1.180e+03,0.7,1.17,0.0,200.0,-0.02027,0.04343,-0.03677,0.00963,0.03829,0.96244,4,0.0,0.0,0
19,4398.000,5504.000,186.57051,48.49724,99.999,99.999,99.999,99.999,25.067,0.347,23.490,0.194,22.622,0.158,1.39,5.000e+06,1.400e+10,3.000e+06,3.095e+03,5.970e+04,1.036e+03,1.15,1.38,0.0,200.0,200.0,-0.01193,0.01657,-0.00813,0.01105,0.91629,3,0.0,0.0,0
20,4124.445,5487.000,186.57504,48.49706,22.678,0.057,23.082,0.143,24.136,0.217,23.593,0.198,23.326,0.173,1.57,1.000e+07,4.000e+07,9.000e+06,2.374e+02,6.776e+02,1.523e+02,0.1,0.22,0.0,0.00293,-0.03327,-0.10097,0.13133,0.01453,0.23115,0.87475,5,0.0,0.0,0
21,4562.828,5472.000,186.56776,48.49689,22.374,0.072,23.307,0.127,23.802,0.179,23.436,0.194,23.184,0.159,1.42,3.000e+07,4.000e+07,3.000e+07,4.932e+02,6.310e+02,4.932e+02,0.0,0.03,0.0,0.18518,-0.32902,0.01478,0.13628,0.02938,5.07439,0.00164,5,0.0,0.0,0
22,6192.140,5461.000,186.54071,48.49676,66.666,66.666,66.666,66.666,66.666,66.666,21.812,0.191,20.277,0.155,1.81,2.000e+08,1.400e+10,5.000e+06,2.000e+02,1.663e+06,1.127e+04,200.0,1.5,0.26,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200,0.0,0.0,0
23,4396.000,5464.881,186.57054,48.49681,24.458,0.353,24.468,0.555,28.910,13.818,23.295,0.193,22.246,0.156,1.56,4.000e+07,1.000e+09,5.000e+06,4.201e+03,1.261e+04,1.188e+03,0.64,1.12,0.09,0.14638,-0.27132,200.0,0.00918,0.00198,0.23065,0.79402,4,0.0,0.0,0
24,4241.000,5461.000,186.57312,48.49677,25.774,1.101,28.936,23.728,24.390,0.225,23.669,0.199,22.703,0.159,1.47,3.000e+08,9.000e+09,6.000e+06,2.523e+03,2.483e+04,5.097e+02,0.15,0.96,0.0,200.0,200.0,-0.00097,0.01563,-0.00917,0.00945,0.92255,3,0.0,0.0,0
25,4520.705,5453.456,186.56847,48.49669,24.320,0.362,99.999,99.999,99.999,99.999,24.033,0.205,23.453,0.165,1.60,1.000e+08,7.000e+08,5.000e+06,1.322e+03,2.248e+03,2.164e+02,0.24,0.85,0.0,0.004,200.0,200.0,0.0037,-0.0032,0.00082,0.97711,3,0.0,0.0,0
26,4883.000,5441.000,186.56245,48.49655,20.321,0.014,20.886,0.025,22.159,0.157,22.557,0.191,22.766,0.156,1.37,5.000e+06,0.000e+00,0.000e+00,4.844e+02,0.000e+00,0.000e+00,0.0,0.0,0.0,0.01021,-0.01329,0.08211,-0.39769,-0.23889,3.44119,0.01601,5,0.0,0.0,0
27,4334.000,5434.245,186.57156,48.49647,22.099,0.068,22.026,0.053,23.236,0.169,22.407,0.192,21.445,0.155,1.90,1.500e+07,1.500e+07,1.000e+07,4.090e+03,5.172e+03,1.651e+03,0.43,0.48,0.33,0.00657,0.03817,-0.34533,-0.08363,0.27307,2.97609,0.03026,5,2.0,2.0,0
28,4033.960,5436.870,186.57655,48.49650,21.273,0.037,21.696,0.044,22.940,0.162,22.836,0.195,23.112,0.162,1.71,5.000e+06,6.000e+06,5.000e+06,3.288e+02,4.043e+02,2.420e+02,0.08,0.12,0.0,-0.00617,0.00673,0.05953,-0.01537,-0.01477,0.0646,0.97858,5,0.0,0.0,0
29,4837.946,5435.000,186.56320,48.49648,22.014,0.055,22.520,0.065,23.546,0.172,23.458,0.194,23.901,0.168,1.36,6.000e+06,6.000e+06,4.000e+06,1.260e+02,1.885e+02,1.106e+02,0.01,0.11,0.0,0.01168,-0.02752,0.07208,0.17378,-0.07332,0.42728,0.73345,5,0.0,0.0,0
30,4110.897,5434.563,186.57529,48.49648,21.843,0.058,22.428,0.078,23.544,0.189,23.085,0.192,23.349,0.168,1.45,1.300e+07,1.500e+07,4.000e+06,3.518e+02,5.564e+02,1.499e+02,0.0,0.13,0.0,0.03042,-0.06248,-0.08558,0.34142,-0.01598,1.16875,0.31995,5,0.0,0.0,0
31,4041.761,5430.503,186.57643,48.49643,21.822,0.054,22.048,0.075,23.211,0.175,22.709,0.192,22.969,0.159,1.61,5.000e+06,6.000e+06,3.000e+06,5.075e+02,6.184e+02,3.106e+02,0.24,0.28,0.14,-0.00214,0.00126,-0.00844,0.11826,-0.04594,0.14395,0.93359,5,0.0,0.0,0
32,4020.565,5432.823,186.57678,48.49646,20.973,0.028,21.490,0.049,22.498,0.160,22.238,0.192,21.861,0.156,1.49,1.000e+07,2.000e+07,9.000e+06,7.479e+02,1.521e+03,5.615e+02,0.03,0.06,0.0,0.01237,-0.04503,-0.00333,0.03357,0.10447,0.50367,0.67973,5,0.0,0.0,0
33,4542.673,5431.691,186.56812,48.49645,21.968,0.051,22.481,0.066,23.543,0.168,23.365,0.199,23.442,0.160,1.41,1.300e+07,1.500e+07,6.000e+06,3.216e+02,5.099e+02,1.637e+02,0.0,0.07,0.0,0.00277,-0.01813,0.01277,0.15877,-0.01163,0.21387,0.88684,5,0.0,0.0,0
34,4461.531,5429.000,186.56944,48.49642,21.777,0.040,22.568,0.093,23.479,0.174,23.603,0.197,24.229,0.198,1.32,5.000e+06,5.000e+06,5.000e+06,1.220e+02,1.286e+02,1.220e+02,0.0,0.01,0.0,0.05126,-0.19824,0.25916,0.05336,-0.20484,3.38575,0.01728,5,0.0,0.0,0
35,4821.818,5426.655,186.56348,48.49639,23.435,0.170,23.200,0.108,24.196,0.181,23.969,0.199,23.634,0.164,1.33,6.000e+06,1.500e+07,5.000e+06,2.573e+02,6.549e+02,1.918e+02,0.33,0.45,0.22,-0.13905,0.15225,-0.00575,-0.16155,0.01455,1.08877,0.35236,5,0.0,0.0,0
36,4634.333,5425.070,186.56657,48.49637,23.875,0.274,23.976,0.218,24.947,0.305,23.506,0.195,22.767,0.157,1.50,1.000e+07,4.000e+07,5.000e+06,8.641e+02,3.006e+03,5.643e+02,0.56,0.91,0.4,0.32704,0.01894,-0.38366,0.15904,0.01284,1.30933,0.26935,5,0.0,0.0,0
37,4594.513,5406.478,186.56725,48.49617,22.975,0.130,23.032,0.123,24.446,0.245,23.158,0.195,23.383,0.172,1.63,3.000e+06,4.000e+06,1.000e+06,3.194e+02,4.222e+02,2.453e+02,0.39,0.46,0.28,0.02806,0.00336,-0.19084,0.02286,0.05566,0.29475,0.82923,5,0.0,0.0,0
38,4644.000,5408.208,186.56642,48.49619,22.513,0.070,22.369,0.076,22.867,0.163,22.229,0.192,21.749,0.155,1.69,7.000e+06,1.000e+08,6.000e+06,1.420e+03,7.727e+03,1.114e+03,0.45,0.61,0.19,-0.00495,0.01315,-0.02065,-0.00265,-0.00825,0.018,0.99672,5,4.0,3.667,0
39,4233.125,5408.651,186.57326,48.49619,25.209,0.851,29.622,48.821,24.807,0.293,22.458,0.192,21.358,0.155,1.44,4.000e+06,6.000e+06,1.000e+06,1.282e+04,1.767e+04,7.712e+03,1.47,1.5,1.3,0.64071,200.0,-0.03249,-0.02129,0.01521,0.17904,0.83607,4,0.0,0.0,0
40,4538.000,5404.000,186.56818,48.49614,25.406,1.066,23.088,0.126,23.472,0.169,23.509,0.204,23.665,0.176,1.35,7.000e+06,7.000e+07,6.000e+06,1.410e+02,8.463e+02,1.043e+02,0.08,0.28,0.0,200.0,-0.08752,0.32658,0.13268,-0.10082,2.02164,0.13244,4,0.0,0.0,0
41,4534.969,5396.000,186.56824,48.49605,25.007,0.891,24.850,0.616,25.746,0.600,23.781,0.200,24.115,0.198,1.74,1.000e+06,3.000e+06,1.000e+06,3.316e+02,5.111e+02,2.191e+02,0.64,0.84,0.49,-0.07436,-0.18846,-0.11626,0.12474,-0.05446,0.19587,0.89927,5,0.0,0.0,0
42,4192.988,5405.129,186.57391,48.49615,99.999,99.999,24.313,0.402,24.917,0.338,23.706,0.199,22.686,0.157,1.39,1.500e+07,1.400e+10,5.000e+06,3.340e+03,3.382e+04,7.285e+02,0.84,1.2,0.0,200.0,0.06097,-0.08943,0.02637,-0.00253,0.0576,0.94403,4,0.0,0.0,0
43,6153.000,5396.118,186.54137,48.49605,66.666,66.666,66.666,66.666,66.666,66.666,22.687,0.194,21.977,0.163,1.83,2.000e+08,1.400e+10,1.000e+06,2.000e+02,9.254e+04,6.264e+02,200.0,1.5,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200,0.0,0.0,0
44,4223.000,5397.582,186.57343,48.49607,99.999,99.999,26.135,1.799,24.727,0.296,23.693,0.195,22.725,0.157,1.45,1.000e+09,1.400e+10,5.000e+06,1.015e+04,4.365e+04,5.992e+02,0.33,1.21,0.0,200.0,200.0,0.00133,-0.00017,-0.00027,2e-05,0.9961,3,0.0,0.0,0
45,4315.000,5392.771,186.57188,48.49602,22.176,0.064,22.367,0.058,23.539,0.171,23.243,0.193,23.059,0.160,1.33,5.000e+06,1.500e+07,5.000e+06,4.336e+02,9.480e+02,2.764e+02,0.27,0.31,0.12,0.00623,0.00663,-0.03897,-0.15557,0.09073,0.37441,0.77147,5,0.0,0.0,0
46,4524.211,5394.266,186.56841,48.49603,23.740,0.273,23.704,0.240,24.809,0.298,24.170,0.259,24.114,0.192,1.42,5.000e+06,8.000e+07,3.000e+06,2.244e+02,5.160e+02,8.318e+01,0.4,0.5,0.0,-0.01623,0.04857,-0.04683,0.01737,-0.00933,0.02512,0.99462,5,0.0,0.0,0
47,4697.465,5391.000,186.56554,48.49600,24.102,0.336,24.694,0.469,23.857,0.196,23.235,0.198,23.398,0.173,1.32,5.000e+08,1.000e+09,7.000e+06,2.233e+03,4.135e+03,3.358e+02,0.0,0.53,0.0,0.38448,-0.41282,0.46618,0.55328,-0.24862,4.40506,0.00419,5,0.0,0.0,0
48,3980.000,5391.135,186.57745,48.49600,22.382,0.072,22.779,0.068,24.114,0.192,23.700,0.197,23.029,0.160,1.54,1.000e+07,2.000e+07,9.000e+06,2.444e+02,6.373e+02,1.913e+02,0.06,0.17,0.01,0.0105,0.03361,-0.2789,-0.1255,0.20611,1.61106,0.18443,5,0.0,0.0,0
49,4774.000,5390.000,186.56427,48.49599,27.221,5.014,23.629,0.181,23.486,0.172,23.073,0.194,22.513,0.157,1.48,5.000e+08,1.000e+09,7.000e+07,4.250e+03,8.707e+03,2.553e+03,0.0,0.41,0.0,200.0,-0.04674,0.13826,0.01636,-0.06254,0.40719,0.66552,4,0.0,0.0,0
50,4775.000,5386.042,186.56425,48.49594,24.327,0.406,25.156,0.594,23.687,0.176,23.152,0.194,22.524,0.157,1.72,8.000e+08,1.000e+09,5.000e+08,8.163e+03,1.314e+04,4.666e+03,0.17,0.3,0.06,0.55793,-0.87557,0.37923,0.11023,-0.06407,3.35548,0.01801,5,0.0,0.0,0
51,4562.000,5390.000,186.56779,48.49599,24.730,0.558,24.352,0.392,25.038,0.342,23.789,0.202,23.069,0.158,1.39,5.000e+06,2.000e+08,4.000e+06,1.300e+03,3.820e+03,4.727e+02,0.9,1.06,0.26,0.22781,0.04141,-0.08589,-0.05409,0.03861,0.11589,0.95083,5,0.0,0.0,0
52,4513.550,5389.743,186.56859,48.49598,25.112,0.799,24.625,0.567,24.411,0.245,23.498,0.211,23.005,0.160,1.42,1.000e+09,2.000e+09,5.000e+06,5.375e+03,7.459e+03,5.744e+02,0.08,0.91,0.0,0.01249,-0.10431,-0.03721,0.15969,-0.04501,0.21306,0.8874,5,0.0,0.0,0
53,4512.628,5386.184,186.56860,48.49595,23.511,0.215,25.027,0.949,25.096,0.402,23.555,0.205,23.474,0.168,1.75,4.000e+06,4.000e+07,1.000e+06,4.222e+02,7.029e+02,2.542e+02,0.59,0.74,0.2,0.59236,-1.11064,-0.29554,0.05116,0.05726,3.18189,0.02285,5,0.0,0.0,0
54,4440.000,5383.660,186.56981,48.49592,22.252,0.095,22.324,0.069,22.667,0.158,22.493,0.192,22.275,0.156,1.75,9.000e+07,1.000e+08,7.000e+06,3.262e+03,4.063e+03,5.668e+02,0.08,0.32,0.01,-0.05326,0.02154,0.16604,0.03854,-0.09256,0.59923,0.61543,5,0.0,0.0,0
55,4697.344,5378.102,186.56554,48.49586,23.502,0.256,23.489,0.177,22.951,0.165,23.180,0.195,23.400,0.164,1.36,9.000e+07,1.000e+08,6.000e+06,1.277e+03,1.597e+03,2.321e+02,0.09,0.46,0.0,-0.22077,-0.07377,0.94273,0.39983,-0.18037,6.68507,0.00017,5,0.0,0.0,0
56,4549.000,5378.000,186.56799,48.49586,23.958,0.257,24.568,0.430,24.797,0.297,23.177,0.194,21.934,0.156,1.30,1.000e+07,4.000e+07,9.000e+06,3.051e+03,1.115e+04,1.913e+03,0.88,1.12,0.68,0.87824,-0.31287,-0.26567,0.03523,0.05293,2.4566,0.061,5,0.0,0.0,0
57,4492.000,5377.000,186.56895,48.49584,24.928,0.779,24.231,0.296,24.221,0.236,23.622,0.205,23.025,0.166,1.74,1.000e+09,1.000e+09,6.000e+06,4.497e+03,6.107e+03,5.078e+02,0.0,0.81,0.0,-0.11267,0.07653,0.01163,-0.00457,-0.01787,0.03341,0.99181,5,0.0,0.0,0
58,4675.301,5374.000,186.56590,48.49581,23.342,0.215,24.437,0.422,24.062,0.207,23.149,0.201,23.414,0.175,1.57,9.000e+07,2.000e+08,7.000e+06,1.305e+03,1.716e+03,2.260e+02,0.16,0.44,0.0,0.3618,-0.68801,0.10229,0.61419,-0.08871,4.39126,0.00428,5,0.0,0.0,0
59,4664.926,5371.000,186.56609,48.49578,23.718,0.272,23.451,0.185,24.450,0.231,23.510,0.208,23.895,0.193,1.91,3.000e+06,5.000e+06,1.000e+06,2.472e+02,3.829e+02,1.821e+02,0.43,0.51,0.31,-0.18354,0.06656,0.25176,0.06706,-0.10684,0.6815,0.56322,5,0.0,0.0,0
60,6875.161,5334.000,186.52937,48.49536,66.666,66.666,66.666,66.666,66.666,66.666,21.486,0.192,21.139,0.156,2.04,2.000e+08,1.000e+09,1.000e+06,2.000e+02,3.402e+04,9.662e+02,200.0,1.4,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200,0.0,0.0,0
61,6873.208,5353.693,186.52940,48.49558,66.666,66.666,66.666,66.666,66.666,66.666,22.929,0.326,22.904,0.329,1.98,2.000e+08,1.000e+09,1.000e+06,2.000e+02,7.927e+03,1.644e+02,200.0,1.44,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200,0.0,0.0,0
62,4733.976,5367.000,186.56493,48.49573,21.323,0.025,21.810,0.043,22.695,0.159,22.853,0.193,22.843,0.159,1.35,1.300e+07,1.500e+07,6.000e+06,5.858e+02,8.442e+02,2.547e+02,0.0,0.05,0.0,-0.00314,0.00196,0.20986,0.01986,-0.06354,0.54598,0.65082,5,0.0,0.0,0
